date,site_name,solar_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2020-07-29,Khavda Renewable Energy Park,2784.2601887364085,16148.71,13241942.2,8074355.0,601906.46,13241.94,8074.36,0.6
2020-07-30,Khavda Renewable Energy Park,3149.899201104902,18269.42,14980924.4,9134710.0,680951.11,14980.92,9134.71,0.68
2020-07-31,Khavda Renewable Energy Park,232.2613028995136,1347.12,1104638.4,673560.0,50210.84,1104.64,673.56,0.05
2020-08-01,Khavda Renewable Energy Park,5693.183429539725,33020.46,27076777.2,16510230.0,1230762.6,27076.78,16510.23,1.23
2020-08-02,Khavda Renewable Energy Park,3614.255113088005,20962.68,17189397.6,10481340.0,781336.25,17189.4,10481.34,0.78
2020-08-03,Khavda Renewable Energy Park,8929.083792609405,51788.69,42466725.8,25894345.0,1930305.72,42466.73,25894.34,1.93
2020-08-04,Khavda Renewable Energy Park,3871.888512599065,22456.95,18414699.0,11228475.0,837031.77,18414.7,11228.48,0.84
2020-08-05,Khavda Renewable Energy Park,4677.585645949282,27130.0,22246600.0,13565000.0,1011209.09,22246.6,13565.0,1.01
2020-08-06,Khavda Renewable Energy Park,177.92910062890093,1031.99,846231.8,515995.0,38465.08,846.23,516.0,0.04
2020-08-07,Khavda Renewable Energy Park,366.87330408467903,2127.87,1744853.4,1063935.0,79311.52,1744.85,1063.94,0.08
2020-08-08,Khavda Renewable Energy Park,2417.6274969364727,14022.24,11498236.8,7011120.0,522647.13,11498.24,7011.12,0.52
2020-08-09,Khavda Renewable Energy Park,1341.2173572347283,7779.06,6378829.2,3889530.0,289946.78,6378.83,3889.53,0.29
2020-08-10,Khavda Renewable Energy Park,373.314771910036,2165.23,1775488.6,1082615.0,80704.03,1775.49,1082.62,0.08
2020-08-11,Khavda Renewable Energy Park,480.2989567084229,2785.73,2284298.6,1392865.0,103831.75,2284.3,1392.86,0.1
2020-08-12,Khavda Renewable Energy Park,2953.280548863791,17129.03,14045804.6,8564515.0,638445.66,14045.8,8564.52,0.64
2020-08-13,Khavda Renewable Energy Park,1817.1027185109292,10539.2,8642144.0,5269600.0,392824.73,8642.14,5269.6,0.39
2020-08-14,Khavda Renewable Energy Park,584.5799662496146,3390.56,2780259.2,1695280.0,126375.42,2780.26,1695.28,0.13
2020-08-15,Khavda Renewable Energy Park,903.3756797919312,5239.58,4296455.6,2619790.0,195293.44,4296.46,2619.79,0.2
2020-08-16,Khavda Renewable Energy Park,144.0380104479388,835.42,685044.4,417710.0,31138.38,685.04,417.71,0.03
2020-08-17,Khavda Renewable Energy Park,961.504991256622,5576.73,4572918.6,2788365.0,207859.94,4572.92,2788.36,0.21
2020-08-18,Khavda Renewable Energy Park,143.67062285788984,833.29,683297.8,416645.0,31058.99,683.3,416.64,0.03
2020-08-19,Khavda Renewable Energy Park,3149.925406500202,18269.57,14981047.4,9134785.0,680956.7,14981.05,9134.78,0.68
2020-08-20,Khavda Renewable Energy Park,1276.4248004703177,7403.26,6070673.2,3701630.0,275939.69,6070.67,3701.63,0.28
2020-08-21,Khavda Renewable Energy Park,876.2112132499003,5082.03,4167264.6,2541015.0,189421.12,4167.26,2541.02,0.19
2020-08-22,Khavda Renewable Energy Park,303.25710114812296,1758.89,1442289.8,879445.0,65558.63,1442.29,879.44,0.07
2020-08-23,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,Khavda Renewable Energy Park,143.66524497338233,833.26,683273.2,416630.0,31057.87,683.27,416.63,0.03
2020-08-26,Khavda Renewable Energy Park,4794.057218746383,27805.53,22800534.6,13902765.0,1036387.94,22800.53,13902.76,1.04
2020-08-27,Khavda Renewable Energy Park,5925.01565528001,34365.09,28179373.8,17182545.0,1280880.63,28179.37,17182.54,1.28
2020-08-28,Khavda Renewable Energy Park,2639.993988463718,15311.97,12555815.4,7655985.0,570718.88,12555.82,7655.98,0.57
2020-08-29,Khavda Renewable Energy Park,666.611386314089,3866.35,3170407.0,1933175.0,144109.41,3170.41,1933.18,0.14
2020-08-30,Khavda Renewable Energy Park,791.3719879042036,4589.96,3763767.2,2294980.0,171080.33,3763.77,2294.98,0.17
2020-08-31,Khavda Renewable Energy Park,62.97536625020982,365.26,299513.2,182630.0,13614.24,299.51,182.63,0.01
2020-09-01,Khavda Renewable Energy Park,7192.285626677762,41715.26,34206513.2,20857630.0,1554841.51,34206.51,20857.63,1.55
2020-09-02,Khavda Renewable Energy Park,5554.1408517293385,32214.02,26415496.4,16107010.0,1200704.38,26415.5,16107.01,1.2
2020-09-03,Khavda Renewable Energy Park,5914.750860743679,34305.55,28130551.0,17152775.0,1278661.41,28130.55,17152.78,1.28
2020-09-04,Khavda Renewable Energy Park,9103.333020093853,52799.33,43295450.6,26399665.0,1967975.03,43295.45,26399.66,1.97
2020-09-05,Khavda Renewable Energy Park,11023.145661979835,63934.24,52426076.8,31967120.0,2383003.49,52426.08,31967.12,2.38
2020-09-06,Khavda Renewable Energy Park,7454.540270681136,43236.33,35453790.6,21618165.0,1611535.94,35453.79,21618.16,1.61
2020-09-07,Khavda Renewable Energy Park,9205.180231277542,53390.05,43779841.0,26695025.0,1989992.77,43779.84,26695.02,1.99
2020-09-08,Khavda Renewable Energy Park,9202.390672967573,53373.87,43766573.4,26686935.0,1989389.7,43766.57,26686.94,1.99
2020-09-09,Khavda Renewable Energy Park,10590.358191689927,61424.08,50367745.6,30712040.0,2289442.98,50367.75,30712.04,2.29
2020-09-10,Khavda Renewable Energy Park,7233.189405557096,41952.5,34401050.0,20976250.0,1563684.09,34401.05,20976.25,1.56
2020-09-11,Khavda Renewable Energy Park,3864.674675450824,22415.11,18380390.2,11207555.0,835472.28,18380.39,11207.56,0.84
2020-09-12,Khavda Renewable Energy Park,715.4228090731375,4149.45,3402549.0,2074725.0,154661.32,3402.55,2074.72,0.15
2020-09-13,Khavda Renewable Energy Park,2554.3429208107214,14815.19,12148455.8,7407595.0,552202.54,12148.46,7407.6,0.55
2020-09-14,Khavda Renewable Energy Park,2779.277520837494,16119.81,13218244.2,8059905.0,600829.28,13218.24,8059.9,0.6
2020-09-15,Khavda Renewable Energy Park,2520.8288666461845,14620.81,11989064.2,7310405.0,544957.46,11989.06,7310.4,0.54
2020-09-16,Khavda Renewable Energy Park,2702.069169626198,15672.0,12851040.0,7836000.0,584138.18,12851.04,7836.0,0.58
2020-09-17,Khavda Renewable Energy Park,2796.8344292771885,16221.64,13301744.8,8110820.0,604624.76,13301.74,8110.82,0.6
2020-09-18,Khavda Renewable Energy Park,4071.334314529747,23613.74,19363266.8,11806870.0,880148.49,19363.27,11806.87,0.88
2020-09-19,Khavda Renewable Energy Park,6509.5032936322805,37755.12,30959198.4,18877560.0,1407236.29,30959.2,18877.56,1.41
2020-09-20,Khavda Renewable Energy Park,4634.776031511291,26881.7,22042994.0,13440850.0,1001954.27,22042.99,13440.85,1.0
2020-09-21,Khavda Renewable Energy Park,4928.174312540973,28583.41,23438396.2,14291705.0,1065381.65,23438.4,14291.7,1.07
2020-09-22,Khavda Renewable Energy Park,3855.758661846015,22363.4,18337988.0,11181700.0,833544.91,18337.99,11181.7,0.83
2020-09-23,Khavda Renewable Energy Park,5285.5429607773385,30656.15,25138043.0,15328075.0,1142638.32,25138.04,15328.08,1.14
2020-09-24,Khavda Renewable Energy Park,7727.511482208594,44819.57,36752047.4,22409785.0,1670547.61,36752.05,22409.78,1.67
2020-09-25,Khavda Renewable Energy Park,6553.15972280578,38008.33,31166830.6,19004165.0,1416674.12,31166.83,19004.16,1.42
2020-09-26,Khavda Renewable Energy Park,7159.724085611245,41526.4,34051648.0,20763200.0,1547802.18,34051.65,20763.2,1.55
2020-09-27,Khavda Renewable Energy Park,10305.04007922003,59769.23,49010768.6,29884615.0,2227762.21,49010.77,29884.62,2.23
2020-09-28,Khavda Renewable Energy Park,9289.164543548144,53877.15,44179263.0,26938575.0,2008148.32,44179.26,26938.58,2.01
2020-09-29,Khavda Renewable Energy Park,12449.445377343063,72206.78,59209559.6,36103390.0,2691343.62,59209.56,36103.39,2.69
2020-09-30,Khavda Renewable Energy Park,13540.506423979346,78534.94,64398650.8,39267470.0,2927211.4,64398.65,39267.47,2.93
2020-10-01,Khavda Renewable Energy Park,12964.81364653995,75195.92,61660654.4,37597960.0,2802757.02,61660.65,37597.96,2.8
2020-10-02,Khavda Renewable Energy Park,11866.411843205577,68825.19,56436655.8,34412595.0,2565302.54,56436.66,34412.6,2.57
2020-10-03,Khavda Renewable Energy Park,10764.370402384002,62433.35,51195347.0,31216675.0,2327061.23,51195.35,31216.68,2.33
2020-10-04,Khavda Renewable Energy Park,10238.59090733533,59383.83,48694740.6,29691915.0,2213397.3,48694.74,29691.92,2.21
2020-10-05,Khavda Renewable Energy Park,10789.380123560968,62578.4,51314288.0,31289200.0,2332467.64,51314.29,31289.2,2.33
2020-10-06,Khavda Renewable Energy Park,10871.822668476816,63056.57,51706387.4,31528285.0,2350290.34,51706.39,31528.28,2.35
2020-10-07,Khavda Renewable Energy Park,11125.944884999542,64530.48,52914993.6,32265240.0,2405226.98,52914.99,32265.24,2.41
2020-10-08,Khavda Renewable Energy Park,11035.121902605037,64003.71,52483042.2,32001855.0,2385592.83,52483.04,32001.86,2.39
2020-10-09,Khavda Renewable Energy Park,11520.349983088854,66818.03,54790784.6,33409015.0,2490490.21,54790.78,33409.02,2.49
2020-10-10,Khavda Renewable Energy Park,9749.727495920017,56548.42,46369704.4,28274210.0,2107713.84,46369.7,28274.21,2.11
2020-10-11,Khavda Renewable Energy Park,6633.458648592807,38474.06,31548729.2,19237030.0,1434033.15,31548.73,19237.03,1.43
2020-10-12,Khavda Renewable Energy Park,10200.211768576512,59161.23,48512208.6,29580615.0,2205100.39,48512.21,29580.62,2.21
2020-10-13,Khavda Renewable Energy Park,10181.096747198111,59050.36,48421295.2,29525180.0,2200967.96,48421.3,29525.18,2.2
2020-10-14,Khavda Renewable Energy Park,4894.6126436198565,28388.75,23278775.0,14194375.0,1058126.14,23278.78,14194.38,1.06
2020-10-15,Khavda Renewable Energy Park,3649.9072787623454,21169.46,17358957.2,10584730.0,789043.51,17358.96,10584.73,0.79
2020-10-16,Khavda Renewable Energy Park,2663.878042130749,15450.49,12669401.8,7725245.0,575881.9,12669.4,7725.24,0.58
2020-10-17,Khavda Renewable Energy Park,857.8129082304986,4975.31,4079754.2,2487655.0,185443.37,4079.75,2487.66,0.19
2020-10-18,Khavda Renewable Energy Park,762.0427210331619,4419.85,3624277.0,2209925.0,164739.86,3624.28,2209.93,0.16
2020-10-19,Khavda Renewable Energy Park,1597.7777511078,9267.11,7599030.2,4633555.0,345410.46,7599.03,4633.56,0.35
2020-10-20,Khavda Renewable Energy Park,7962.785302665197,46184.15,37871003.0,23092075.0,1721409.23,37871.0,23092.08,1.72
2020-10-21,Khavda Renewable Energy Park,10855.980566657872,62964.69,51631045.8,31482345.0,2346865.72,51631.05,31482.34,2.35
2020-10-22,Khavda Renewable Energy Park,10295.807862910531,59715.69,48966865.8,29857845.0,2225766.63,48966.87,29857.84,2.23
2020-10-23,Khavda Renewable Energy Park,11584.69308601375,67191.22,55096800.4,33595610.0,2504400.02,55096.8,33595.61,2.5
2020-10-24,Khavda Renewable Energy Park,11345.984306249786,65806.71,53961502.2,32903355.0,2452795.55,53961.5,32903.36,2.45
2020-10-25,Khavda Renewable Energy Park,10723.560368513514,62196.65,51001253.0,31098325.0,2318238.77,51001.25,31098.32,2.32
2020-10-26,Khavda Renewable Energy Park,11067.420972789385,64191.04,52636652.8,32095520.0,2392575.13,52636.65,32095.52,2.39
2020-10-27,Khavda Renewable Energy Park,12004.558613522397,69626.44,57093680.8,34813220.0,2595167.31,57093.68,34813.22,2.6
2020-10-28,Khavda Renewable Energy Park,10866.24546532994,63024.22,51679860.4,31512110.0,2349084.56,51679.86,31512.11,2.35
2020-10-29,Khavda Renewable Energy Park,11399.218762191407,66115.47,54214685.4,33057735.0,2464303.88,54214.69,33057.74,2.46
2020-10-30,Khavda Renewable Energy Park,10907.934156591517,63266.02,51878136.4,31633010.0,2358097.11,51878.14,31633.01,2.36
2020-10-31,Khavda Renewable Energy Park,10474.374778370262,60751.37,49816123.4,30375685.0,2264369.25,49816.12,30375.68,2.26
2020-11-01,Khavda Renewable Energy Park,10594.70216015746,61449.27,50388401.4,30724635.0,2290381.88,50388.4,30724.64,2.29
2020-11-02,Khavda Renewable Energy Park,10729.891973569243,62233.37,51031363.4,31116685.0,2319607.43,51031.36,31116.68,2.32
2020-11-03,Khavda Renewable Energy Park,11358.561309109313,65879.66,54021321.2,32939830.0,2455514.6,54021.32,32939.83,2.46
2020-11-04,Khavda Renewable Energy Park,10928.602646607564,63385.9,51976438.0,31692950.0,2362565.36,51976.44,31692.95,2.36
2020-11-05,Khavda Renewable Energy Park,11125.363722989992,64527.11,52912230.2,32263555.0,2405101.37,52912.23,32263.56,2.41
2020-11-06,Khavda Renewable Energy Park,9137.7490995813,52998.94,43459130.8,26499470.0,1975415.04,43459.13,26499.47,1.98
2020-11-07,Khavda Renewable Energy Park,9040.408264080988,52434.37,42996183.4,26217185.0,1954371.97,42996.18,26217.18,1.95
2020-11-08,Khavda Renewable Energy Park,10713.472166918997,62138.14,50953274.8,31069070.0,2316057.95,50953.27,31069.07,2.32
2020-11-09,Khavda Renewable Energy Park,10230.736163840302,59338.27,48657381.4,29669135.0,2211699.15,48657.38,29669.14,2.21
2020-11-10,Khavda Renewable Energy Park,10324.939677189572,59884.65,49105413.0,29942325.0,2232064.23,49105.41,29942.32,2.23
2020-11-11,Khavda Renewable Energy Park,10036.513773211682,58211.78,47733659.6,29105890.0,2169711.8,47733.66,29105.89,2.17
2020-11-12,Khavda Renewable Energy Park,10647.888390175196,61757.75,50641355.0,30878875.0,2301879.77,50641.36,30878.88,2.3
2020-11-13,Khavda Renewable Energy Park,10208.991765896517,59212.15,48553963.0,29606075.0,2206998.32,48553.96,29606.08,2.21
2020-11-14,Khavda Renewable Energy Park,10412.398573388586,60391.91,49521366.2,30195955.0,2250971.19,49521.37,30195.96,2.25
2020-11-15,Khavda Renewable Energy Park,9141.979876384816,53023.48,43479253.6,26511740.0,1976329.71,43479.25,26511.74,1.98
2020-11-16,Khavda Renewable Energy Park,10414.62890603077,60404.85,49531977.0,30202425.0,2251453.5,49531.98,30202.42,2.25
2020-11-17,Khavda Renewable Energy Park,10133.529596255998,58774.47,48195065.4,29387235.0,2190684.79,48195.07,29387.24,2.19
2020-11-18,Khavda Renewable Energy Park,6663.3372964167975,38647.36,31690835.2,19323680.0,1440492.51,31690.84,19323.68,1.44
2020-11-19,Khavda Renewable Energy Park,9005.754245450891,52233.37,42831363.4,26116685.0,1946880.15,42831.36,26116.68,1.95
2020-11-20,Khavda Renewable Energy Park,8712.768665054922,50534.06,41437929.2,25267030.0,1883542.24,41437.93,25267.03,1.88
2020-11-21,Khavda Renewable Energy Park,10256.580938244771,59488.17,48780299.4,29744085.0,2217286.34,48780.3,29744.08,2.22
2020-11-22,Khavda Renewable Energy Park,8415.93291867153,48812.41,40026176.2,24406205.0,1819371.65,40026.18,24406.2,1.82
2020-11-23,Khavda Renewable Energy Park,9703.084505628503,56277.89,46147869.8,28138945.0,2097630.45,46147.87,28138.94,2.1
2020-11-24,Khavda Renewable Energy Park,8884.136577025223,51527.99,42252951.8,25763995.0,1920588.72,42252.95,25764.0,1.92
2020-11-25,Khavda Renewable Energy Park,8578.797076658066,49757.02,40800756.4,24878510.0,1854579.84,40800.76,24878.51,1.85
2020-11-26,Khavda Renewable Energy Park,10581.148046134418,61370.66,50323941.2,30685330.0,2287451.87,50323.94,30685.33,2.29
2020-11-27,Khavda Renewable Energy Park,10214.955007319511,59246.74,48582326.8,29623370.0,2208287.58,48582.33,29623.37,2.21
2020-11-28,Khavda Renewable Energy Park,9846.959045620357,57112.36,46832135.2,28556180.0,2128733.42,46832.14,28556.18,2.13
2020-11-29,Khavda Renewable Energy Park,9584.087694364842,55587.71,45581922.2,27793855.0,2071905.55,45581.92,27793.86,2.07
2020-11-30,Khavda Renewable Energy Park,9157.411351000545,53112.99,43552651.8,26556495.0,1979665.99,43552.65,26556.5,1.98
2020-12-01,Khavda Renewable Energy Park,8889.438798961777,51558.75,42278175.0,25779375.0,1921735.23,42278.18,25779.38,1.92
2020-12-02,Khavda Renewable Energy Park,9040.674177365569,52435.91,42997446.2,26217955.0,1954429.37,42997.45,26217.96,1.95
2020-12-03,Khavda Renewable Energy Park,9315.063738559658,54027.37,44302443.4,27013685.0,2013747.43,44302.44,27013.68,2.01
2020-12-04,Khavda Renewable Energy Park,6385.619101896008,37036.59,30370003.8,18518295.0,1380454.72,30370.0,18518.29,1.38
2020-12-05,Khavda Renewable Energy Park,5397.330569641254,31304.52,25669706.4,15652260.0,1166804.84,25669.71,15652.26,1.17
2020-12-06,Khavda Renewable Energy Park,5516.053074153851,31993.11,26234350.2,15996555.0,1192470.46,26234.35,15996.56,1.19
2020-12-07,Khavda Renewable Energy Park,8871.909202977302,51457.07,42194797.4,25728535.0,1917945.34,42194.8,25728.54,1.92
2020-12-08,Khavda Renewable Energy Park,8811.776046354851,51108.3,41908806.0,25554150.0,1904945.73,41908.81,25554.15,1.9
2020-12-09,Khavda Renewable Energy Park,8817.161792142357,51139.54,41934422.8,25569770.0,1906110.13,41934.42,25569.77,1.91
2020-12-10,Khavda Renewable Energy Park,9046.350758744544,52468.83,43024440.6,26234415.0,1955656.39,43024.44,26234.42,1.96
2020-12-11,Khavda Renewable Energy Park,8533.722292105616,49495.59,40586383.8,24747795.0,1844835.63,40586.38,24747.8,1.84
2020-12-12,Khavda Renewable Energy Park,9211.24163078972,53425.2,43808664.0,26712600.0,1991302.91,43808.66,26712.6,1.99
2020-12-13,Khavda Renewable Energy Park,9771.90168985848,56677.03,46475164.6,28338515.0,2112507.48,46475.16,28338.52,2.11
2020-12-14,Khavda Renewable Energy Park,9356.972208491889,54270.44,44501760.8,27135220.0,2022807.31,44501.76,27135.22,2.02
2020-12-15,Khavda Renewable Energy Park,10091.228512786243,58529.13,47993886.6,29264565.0,2181540.3,47993.89,29264.56,2.18
2020-12-16,Khavda Renewable Energy Park,8482.475997405785,49198.36,40342655.2,24599180.0,1833757.05,40342.66,24599.18,1.83
2020-12-17,Khavda Renewable Energy Park,9993.905146017449,57964.65,47531013.0,28982325.0,2160500.59,47531.01,28982.32,2.16
2020-12-18,Khavda Renewable Energy Park,9608.661802809973,55730.24,45698796.8,27865120.0,2077218.04,45698.8,27865.12,2.08
2020-12-19,Khavda Renewable Energy Park,2927.4372505553074,16979.14,13922894.8,8489570.0,632858.85,13922.89,8489.57,0.63
2020-12-20,Khavda Renewable Energy Park,1932.65029650885,11209.37,9191683.4,5604685.0,417803.79,9191.68,5604.68,0.42
2020-12-21,Khavda Renewable Energy Park,4885.78345013947,28337.54,23236782.8,14168770.0,1056217.4,23236.78,14168.77,1.06
2020-12-22,Khavda Renewable Energy Park,7460.863839339689,43273.01,35483868.2,21636505.0,1612903.1,35483.87,21636.5,1.61
2020-12-23,Khavda Renewable Energy Park,9272.885168624389,53782.73,44101838.6,26891365.0,2004629.03,44101.84,26891.36,2.0
2020-12-24,Khavda Renewable Energy Park,8975.506121844106,52057.94,42687510.8,26028970.0,1940341.4,42687.51,26028.97,1.94
2020-12-25,Khavda Renewable Energy Park,9187.75079294882,53288.95,43696939.0,26644475.0,1986224.5,43696.94,26644.48,1.99
2020-12-26,Khavda Renewable Energy Park,9311.886003041263,54008.94,44287330.8,27004470.0,2013060.49,44287.33,27004.47,2.01
2020-12-27,Khavda Renewable Energy Park,9725.358232226434,56407.08,46253805.6,28203540.0,2102445.71,46253.81,28203.54,2.1
2020-12-28,Khavda Renewable Energy Park,10217.694334728136,59262.63,48595356.6,29631315.0,2208879.85,48595.36,29631.32,2.21
2020-12-29,Khavda Renewable Energy Park,9696.64657906306,56240.55,46117251.0,28120275.0,2096238.68,46117.25,28120.28,2.1
2020-12-30,Khavda Renewable Energy Park,9917.291262096096,57520.29,47166637.8,28760145.0,2143938.08,47166.64,28760.14,2.14
2020-12-31,Khavda Renewable Energy Park,10411.593368559725,60387.24,49517536.8,30193620.0,2250797.13,49517.54,30193.62,2.25
2021-01-01,Khavda Renewable Energy Park,9653.792318596028,55992.0,45913440.0,27996000.0,2086974.55,45913.44,27996.0,2.09
2021-01-02,Khavda Renewable Energy Park,9561.645390548743,55457.54,45475182.8,27728770.0,2067053.76,45475.18,27728.77,2.07
2021-01-03,Khavda Renewable Energy Park,9800.93407387995,56845.42,46613244.4,28422710.0,2118783.84,46613.24,28422.71,2.12
